num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
6479	82209.083051	44.225233	1.666736	0.565119	24.598189
6481	82211.145117	43.979213	1.665579	0.564295	24.151453
6483	82213.207086	43.952809	1.665949	0.565348	24.618918
6485	82215.268606	43.802601	1.665162	0.563880	23.799937
6487	82217.328993	43.332020	1.667735	0.563086	23.298509
6489	82219.392049	43.193580	1.661012	0.563335	22.874535
6491	82221.451870	42.866930	1.666456	0.562340	22.855571
6493	82223.513171	42.726619	1.672853	0.563072	22.459832
6495	82225.573655	42.536196	1.662260	0.561966	21.436144
6497	82227.634565	42.238760	1.655950	0.562045	23.329934
6499	82229.695554	42.236329	1.662097	0.562005	22.825113
6501	82231.757232	41.719612	1.657953	0.562299	21.682374
6503	82233.818055	41.568251	1.672924	0.562142	22.142040
6505	82235.879205	41.257711	1.669083	0.562626	21.531329
6507	82237.941573	41.045636	1.664810	0.562800	21.702873
6509	82240.002789	40.649256	1.660824	0.563602	21.609860
6511	82242.064499	40.695605	1.663409	0.564271	21.338637
6513	82244.127082	40.527145	1.668205	0.564285	21.536570
6515	82246.188475	40.336052	1.683878	0.565902	20.074486
6517	82248.249290	40.140577	1.685815	0.564732	20.252301
6519	82250.310616	39.962095	1.702923	0.566329	19.760575
6521	82252.371588	39.963654	1.688420	0.565653	19.941243
6523	82254.433010	39.541119	1.682134	0.566589	19.582767
6525	82256.493556	39.417371	1.685435	0.566420	19.864183
6527	82258.555691	39.109197	1.693274	0.568158	19.258614
6529	82260.616449	38.994838	1.694535	0.568811	19.900880
6531	82262.677543	38.678662	1.704026	0.568493	19.073413
6533	82264.738548	38.543084	1.702802	0.568984	18.751698
6535	82266.799430	38.528564	1.704673	0.569794	18.436107
6537	82268.861557	38.482336	1.686611	0.567632	18.913131
6539	82270.923619	38.092518	1.710928	0.570349	17.972801
6541	82272.984937	38.129841	1.700568	0.568431	18.144313
6543	82275.048574	37.839101	1.698853	0.568611	18.156472
6545	82277.110971	37.692285	1.697836	0.568773	18.105046
6547	82279.171741	37.503106	1.702345	0.569272	17.345959
6549	82281.233033	37.243938	1.693295	0.568895	17.448348
6551	82283.293724	37.128304	1.689508	0.566668	17.199080
6553	82285.356031	36.947214	1.684933	0.565528	17.338271
6555	82287.417512	36.706415	1.687931	0.565370	16.215661
6557	82289.479053	36.667327	1.672900	0.565899	16.770710
6559	82291.539327	36.449632	1.675061	0.565840	16.472814
6561	82293.600631	36.094207	1.673178	0.565378	17.002092
6563	82295.660493	35.986222	1.669974	0.563156	16.124205
6565	82297.723089	35.818174	1.681871	0.564177	16.385429
6567	82299.783418	35.741398	1.662475	0.563689	15.529253
6569	82301.844708	35.437067	1.658157	0.563226	15.977071
6571	82303.904365	35.221951	1.675732	0.563970	15.766252
6573	82305.965472	34.968124	1.637275	0.562316	15.586334
6575	82308.027089	34.750238	1.666860	0.562536	15.134834
6577	82310.089979	34.792442	1.614360	0.564555	15.684382
6579	82312.151095	34.478393	1.644565	0.563304	14.818630
6581	82314.212495	34.398357	1.670945	0.563097	14.550004
6583	82316.273023	34.136203	1.653267	0.565092	14.893408
6585	82318.335036	34.149442	1.627081	0.565793	14.384353
6587	82320.397100	33.731681	1.632612	0.566453	14.573513
6589	82322.457845	33.488007	1.642428	0.566018	14.501822
6591	82324.518978	33.538425	1.644797	0.565727	14.495301
6593	82326.579374	33.084333	1.647530	0.565380	14.639637
6595	82328.641882	33.183635	1.663204	0.568656	13.631935
6597	82330.702080	33.073409	1.658320	0.567043	14.222769
6599	82332.763611	32.846041	1.651402	0.569056	14.239348
6601	82334.823574	32.681170	1.649323	0.567442	13.732979
6603	82336.885285	32.353957	1.646017	0.568031	13.816037
6605	82338.946632	32.564657	1.641505	0.568138	13.095539
6607	82341.007885	32.251238	1.652874	0.568873	13.281877
6609	82343.069063	32.253358	1.639494	0.568139	12.963997
6611	82345.131026	31.840308	1.643551	0.569977	12.980650
6613	82347.193040	31.671411	1.644578	0.569393	12.698220
6615	82349.254084	31.388619	1.644741	0.568033	12.900019
6617	82351.316982	31.269924	1.646981	0.568561	12.327328
6619	82353.379027	31.375247	1.639908	0.568898	12.303380
6621	82355.439894	31.054283	1.642411	0.564953	11.551909
6623	82357.501206	31.040112	1.630889	0.568565	12.103744
6625	82359.562135	31.054854	1.620634	0.566901	11.933567
6627	82361.623140	30.603865	1.629403	0.566962	11.635283
6629	82363.683742	30.560703	1.618756	0.565467	11.538613
6631	82365.744727	30.123408	1.614134	0.565098	11.844797
6633	82367.805583	30.182163	1.608416	0.564235	11.348122
6635	82369.866678	30.005141	1.600947	0.563872	11.416257
6637	82371.925422	29.838307	1.601687	0.562688	11.085734
6639	82373.987552	29.602840	1.637879	0.557218	10.794217
6641	82376.048336	29.606242	1.592688	0.561689	10.745204
6643	82378.109194	29.271733	1.584491	0.561639	11.227353
6645	82380.168915	29.109433	1.602857	0.559676	10.824789
6647	82382.230740	29.013284	1.593861	0.560943	10.643044
6649	82384.291394	28.908453	1.574443	0.561649	11.139993
6651	82386.353777	28.708433	1.580565	0.561984	11.141176
6653	82388.416889	28.723867	1.597270	0.562183	10.496101
6655	82390.475746	28.723598	1.593866	0.561267	9.914557
6657	82392.538754	28.358269	1.573650	0.563625	10.154966
6659	82394.601058	28.237095	1.591707	0.565217	10.154457
6661	82396.660987	28.005171	1.594204	0.564521	9.799262
6663	82398.722707	27.958761	1.575596	0.563781	9.583304
6665	82400.782374	27.803159	1.593972	0.565945	9.620032
6667	82402.844092	27.560980	1.572602	0.566683	9.643857
6669	82404.904591	27.499647	1.578711	0.566785	9.404158
6671	82406.966107	27.234470	1.579614	0.567464	9.652991
6673	82409.025447	27.082465	1.573570	0.565748	9.395042
6675	82411.086106	27.021082	1.584681	0.564951	9.239637
6677	82413.146841	26.860611	1.589046	0.564216	9.040642
6679	82415.209023	26.889696	1.567053	0.568108	9.271115
6681	82417.270973	26.753714	1.572312	0.569356	9.151810
6683	82419.333409	26.447948	1.564287	0.566228	8.586931
6685	82421.394149	26.324339	1.561708	0.569006	8.994192
6687	82423.455579	26.223069	1.559948	0.567700	8.803771
6689	82425.518026	26.067122	1.556590	0.564981	8.756220
6691	82427.576935	26.026607	1.548232	0.561248	8.067150
6693	82429.638032	25.975911	1.535251	0.562613	8.352103
6695	82431.701268	25.755810	1.533226	0.565167	8.434043
6697	82433.760341	25.714589	1.527622	0.561518	7.806721
6699	82435.820171	25.667529	1.529629	0.558545	7.968216
6701	82437.882198	25.495581	1.519019	0.559753	8.211822
