num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
2767	3217.151105	58.007742	0.081242	3.522150	32.223364
2769	3219.207116	58.124850	0.065711	3.523418	31.912566
2771	3221.263866	57.595144	0.028543	3.524488	31.559269
2773	3223.322015	57.227354	-0.011538	3.523898	30.879727
2775	3225.382477	57.148342	-0.032882	3.522615	31.179214
2777	3227.442067	56.739556	-0.041166	3.519653	30.798631
2779	3229.502290	56.753312	-0.052698	3.518376	31.618676
2781	3231.563312	56.496663	-0.034949	3.517247	30.613065
2783	3233.624148	56.348917	-0.061974	3.516455	30.342683
2785	3235.684807	55.904967	-0.085220	3.516549	30.024682
2787	3237.744581	56.117301	-0.107214	3.516309	30.506670
2789	3239.804393	55.901942	-0.088993	3.515946	30.039575
2791	3241.863682	55.953345	-0.113071	3.516184	29.755122
2793	3243.921561	55.654638	-0.118552	3.516370	29.751250
2795	3245.979723	55.543982	-0.145945	3.516338	29.495497
2797	3248.038324	55.342152	-0.150056	3.517090	28.144796
2799	3250.096442	55.247110	-0.171899	3.517317	29.135452
2801	3252.155024	54.882614	-0.170270	3.517397	28.803722
2803	3254.212867	54.787097	-0.191303	3.517792	28.761402
2805	3256.271241	54.593470	-0.197531	3.519120	27.925950
2807	3258.328246	54.681110	-0.213331	3.519225	28.215117
2809	3260.385911	54.294172	-0.229898	3.519185	27.442234
2811	3262.442599	54.326726	-0.234877	3.517462	27.283395
2813	3264.498079	54.054203	-0.260014	3.517023	29.751678
2815	3266.554828	54.052946	-0.239997	3.515435	26.713571
2817	3268.610171	53.906358	-0.275706	3.513021	27.470417
2819	3270.666478	53.584620	-0.272359	3.511113	27.610763
2821	3272.720703	53.530451	-0.308798	3.509502	27.020416
2823	3274.777122	53.302049	-0.324539	3.508894	26.403562
2825	3276.835067	53.280661	-0.317453	3.509093	26.795321
2827	3278.892927	52.987320	-0.326068	3.508563	26.801451
2829	3280.950836	53.008509	-0.356935	3.508920	27.210277
2831	3283.009928	52.568968	-0.360206	3.508885	25.442603
2833	3285.069702	52.657322	-0.377143	3.509467	25.961395
2835	3287.127763	52.532197	-0.385586	3.509519	25.357135
2837	3289.187251	52.348787	-0.392594	3.509571	26.471697
2839	3291.246180	52.054025	-0.408945	3.509335	25.128998
2841	3293.304889	51.947258	-0.418756	3.509262	25.602166
2843	3295.362153	51.824850	-0.421100	3.510114	25.884088
2845	3297.420981	51.823015	-0.444981	3.509351	25.362172
2847	3299.477770	51.399622	-0.461662	3.509888	25.790456
2849	3301.534249	51.601193	-0.447882	3.510685	26.224754
2851	3303.591081	51.479350	-0.463013	3.509674	24.631479
2853	3305.648557	50.831892	-0.490004	3.510488	25.449884
2855	3307.705702	50.791498	-0.510270	3.511028	24.049420
2857	3309.762816	50.776350	-0.502582	3.510740	24.896684
2859	3311.820608	50.404430	-0.532958	3.510255	24.252679
2861	3313.879933	50.336085	-0.505291	3.509771	23.940533
2863	3315.939261	50.131475	-0.551435	3.509386	25.391186
2865	3317.998892	49.835439	-0.553902	3.507518	24.196238
2867	3320.059162	49.627181	-0.558598	3.507555	23.980932
2869	3322.119709	49.563636	-0.556404	3.506258	24.120169
2871	3324.180509	49.351399	-0.582920	3.506545	23.451002
2873	3326.240235	49.305435	-0.606260	3.506094	23.443669
2875	3328.300153	49.233474	-0.599034	3.505199	23.559335
2877	3330.359835	48.944288	-0.604822	3.505141	23.022787
2879	3332.418578	49.198545	-0.597236	3.505081	22.252702
2881	3334.476729	48.791243	-0.623778	3.505114	22.878223
2883	3336.534910	48.655397	-0.631524	3.506592	22.574713
2885	3338.593042	48.455127	-0.641084	3.504368	21.442105
2887	3340.652320	48.452777	-0.627592	3.505645	22.280420
2889	3342.710324	48.123289	-0.657172	3.505556	22.480027
2891	3344.769573	48.195562	-0.663187	3.507009	22.668479
2893	3346.826054	48.223252	-0.640337	3.505624	21.953700
2895	3348.884072	47.877164	-0.682536	3.505360	21.833127
2897	3350.940015	47.826138	-0.666643	3.504526	21.228549
2899	3352.997370	47.780146	-0.680093	3.503291	21.584245
2901	3355.052656	47.495676	-0.693031	3.503051	20.550238
2903	3357.109631	47.416670	-0.704504	3.501786	21.838845
2905	3359.165224	47.087707	-0.727149	3.499764	21.028250
2907	3361.221118	47.254890	-0.703108	3.497959	21.113604
2909	3363.277204	46.890707	-0.729820	3.497472	21.445127
2911	3365.332150	46.949001	-0.736728	3.495812	21.328006
2913	3367.388574	46.798973	-0.747870	3.495428	20.456689
2915	3369.446793	46.283538	-0.739895	3.494834	21.588103
2917	3371.504449	46.384500	-0.755301	3.497217	21.479329
2919	3373.560383	46.019789	-0.759745	3.494652	20.389570
2921	3375.620932	46.090710	-0.794928	3.495550	20.555505
2923	3377.679677	45.952014	-0.784757	3.493605	20.672223
2925	3379.737440	45.882107	-0.790531	3.493396	20.535576
2927	3381.796241	45.679183	-0.799564	3.493947	19.943495
2929	3383.854145	45.841742	-0.794013	3.494855	19.992317
