num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
4095	79521.726035	31.220842	0.722652	3.677280	16.148548
4097	79523.790501	31.180055	0.732898	3.676405	15.586746
4099	79525.855738	30.712109	0.723542	3.675859	15.468385
4101	79527.919750	30.593620	0.733639	3.676928	14.857968
4103	79529.985707	30.240435	0.729242	3.675473	14.332611
4105	79532.049754	30.094693	0.724544	3.674950	14.308057
4107	79534.112852	29.753661	0.731164	3.675277	14.601640
4109	79536.177643	29.515791	0.744247	3.673739	13.402149
4111	79538.242248	29.238933	0.728810	3.675188	13.667925
4113	79540.305933	29.035141	0.728147	3.675818	14.298859
4115	79542.368751	28.805106	0.734957	3.673246	13.042027
4117	79544.432367	28.662468	0.728115	3.676006	12.815755
4119	79546.497480	28.262340	0.735495	3.673413	12.911377
4121	79548.560275	27.819371	0.730020	3.673021	12.192534
4123	79550.624686	27.590765	0.726750	3.673366	11.728914
4125	79552.690032	27.536730	0.726586	3.674793	12.350533
4127	79554.753504	27.345686	0.742649	3.672213	11.639466
4129	79556.816956	27.021311	0.734274	3.672305	10.873821
4131	79558.880456	26.764020	0.732568	3.670847	11.938211
4133	79560.944995	26.262052	0.722731	3.673832	11.080161
4135	79563.010436	26.154812	0.744451	3.675157	11.009827
4137	79565.075737	25.993571	0.730187	3.674101	10.374326
4139	79567.140529	25.828181	0.738755	3.674781	10.274666
4141	79569.206438	25.520394	0.734353	3.677618	9.721182
4143	79571.270075	25.276087	0.740541	3.675721	10.911951
4145	79573.334327	24.978504	0.748403	3.678824	10.061901
4147	79575.400180	24.806186	0.734817	3.675487	9.976691
4149	79577.461743	24.595100	0.735261	3.676064	9.097518
4151	79579.528058	24.360444	0.739516	3.674794	9.729311
4153	79581.591061	24.043979	0.729022	3.680436	9.251662
4155	79583.657640	24.003736	0.750577	3.673659	9.257260
4157	79585.720617	23.783101	0.737687	3.673365	8.554349
4159	79587.785632	23.513818	0.752558	3.674272	8.703684
4161	79589.847879	23.333140	0.744676	3.672979	8.510589
4163	79591.910844	23.132869	0.743333	3.673372	8.192774
4165	79593.974848	22.835567	0.739657	3.676232	8.487757
