num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
5893	81576.124917	38.005106	1.193123	0.576505	20.281065
5895	81578.185065	38.168062	1.192040	0.576477	19.329012
5897	81580.244814	37.650261	1.208435	0.579117	19.357525
5899	81582.305510	37.564841	1.193401	0.579404	19.216549
5901	81584.364182	37.216315	1.202761	0.581135	18.693042
5903	81586.424813	37.110018	1.197920	0.581168	18.719503
5905	81588.484397	36.870357	1.209038	0.581900	18.624843
5907	81590.545652	36.546779	1.195555	0.581736	18.038111
5909	81592.608090	36.485702	1.192205	0.581846	18.064209
5911	81594.671079	36.212435	1.199527	0.580664	17.903516
5913	81596.733636	35.980892	1.188940	0.579135	17.544064
5915	81598.798342	35.863162	1.163866	0.578871	17.322157
5917	81600.861345	35.621950	1.190603	0.579942	16.945958
5919	81602.925077	35.232590	1.181428	0.577803	17.314564
5921	81604.987096	35.033874	1.172466	0.579483	17.080229
5923	81607.052352	35.170461	1.181852	0.574709	16.250646
5925	81609.113235	34.785750	1.173073	0.575276	16.481103
5927	81611.176931	34.387716	1.155211	0.574602	16.424125
5929	81613.237281	34.555823	1.150680	0.574793	16.241066
5931	81615.298153	34.280784	1.145269	0.572744	16.277540
5933	81617.357262	34.128324	1.127945	0.571340	14.881382
5935	81619.418711	33.908788	1.121451	0.568825	16.178532
5937	81621.479072	33.728585	1.108917	0.567474	14.965021
5939	81623.540193	33.392885	1.106924	0.567391	15.296363
5941	81625.600986	33.119570	1.114112	0.565803	14.729830
5943	81627.663707	32.957475	1.109027	0.564945	14.853382
5945	81629.727178	32.426834	1.102696	0.565421	14.098507
5947	81631.792091	32.326056	1.125469	0.566137	14.261085
5949	81633.856430	32.274065	1.128380	0.568465	14.483940
5951	81635.920954	32.071905	1.195882	0.566803	14.227611
5953	81637.984623	31.783673	1.109722	0.568883	13.934681
5955	81640.048873	31.546298	1.157534	0.572033	13.709471
5957	81642.113224	31.476041	1.133232	0.572883	13.645262
5959	81644.175585	31.233786	1.159894	0.573382	13.331525
5961	81646.236295	30.988140	1.148623	0.572276	13.506338
5963	81648.299052	30.752367	1.138575	0.573463	12.951994
5965	81650.357108	30.711920	1.158207	0.573499	13.367509
5967	81652.420152	30.448912	1.147245	0.574967	13.118615
5969	81654.479191	30.455726	1.149511	0.575763	13.061530
5971	81656.537168	30.303556	1.154487	0.575062	12.835887
5973	81658.597284	30.032245	1.147753	0.575049	12.210993
5975	81660.658211	29.931880	1.152880	0.576217	12.665466
5977	81662.719336	29.661291	1.140495	0.578228	12.103925
5979	81664.779822	29.607817	1.111268	0.578185	12.050564
5981	81666.843035	29.392936	1.149680	0.575847	11.956453
5983	81668.904761	29.128798	1.124298	0.577903	11.563307
5985	81670.969742	29.003942	1.138068	0.577453	11.325881
5987	81673.030092	28.897815	1.120577	0.576318	11.584054
5989	81675.096341	28.649299	1.112845	0.575709	11.564262
5991	81677.158178	28.476454	1.118528	0.575288	11.164083
5993	81679.221830	28.399603	1.119763	0.574053	11.106878
5995	81681.285426	28.188204	1.114578	0.572571	10.674427
5997	81683.345098	28.042220	1.094422	0.571827	10.408734
5999	81685.408187	27.832417	1.097097	0.571959	10.491757
6001	81687.466075	27.758085	1.059136	0.570245	10.623306
6003	81689.529301	27.670024	1.076420	0.568153	10.249161
6005	81691.586980	27.285491	1.092271	0.564762	9.955437
6007	81693.649568	27.212457	1.047643	0.565966	10.103159
6009	81695.712325	27.035869	1.044687	0.562067	10.164292
6011	81697.768906	26.605497	1.030573	0.560894	9.062643
6013	81699.830073	26.463565	1.031195	0.558594	9.950374
6015	81701.895169	26.530058	1.064975	0.559720	9.692114
6017	81703.957322	26.304134	1.049193	0.557999	9.501895
6019	81706.020739	26.079187	1.033624	0.562098	9.250970
6021	81708.085098	25.732471	1.056466	0.561108	9.838208
6023	81710.151761	25.743427	1.034501	0.563445	9.194030
6025	81712.214368	25.691615	1.052913	0.565937	9.043383
6027	81714.279588	25.483189	1.085768	0.563164	9.237051
6029	81716.341271	25.404964	1.041773	0.565228	8.872677
6031	81718.403455	25.201488	1.032062	0.564910	8.821843
