num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
6903	82650.593048	45.035359	0.214198	3.587802	25.789056
6905	82652.652548	44.967459	0.244159	3.585516	25.079048
6907	82654.711660	44.668253	0.262965	3.584582	25.343283
6909	82656.770922	44.312857	0.266736	3.583137	23.885015
6911	82658.831346	44.314685	0.309392	3.581712	23.931205
6913	82660.892047	43.824295	0.312105	3.580626	23.600219
6915	82662.951979	43.680233	0.323253	3.580812	24.510648
6917	82665.014940	43.396916	0.341416	3.579896	24.296982
6919	82667.077495	43.212583	0.345162	3.578156	23.860963
6921	82669.141776	42.930063	0.385857	3.575996	23.309855
6925	82673.270836	42.440997	0.425893	3.574583	23.089994
6927	82675.334916	42.321019	0.408446	3.573050	22.813267
6929	82677.398023	42.066879	0.424986	3.572156	22.269886
6931	82679.461081	41.987062	0.449205	3.572187	22.215625
6933	82681.521903	41.782172	0.495336	3.572284	22.160838
6935	82683.581383	41.784699	0.474493	3.572500	22.049579
6937	82685.639757	41.751995	0.463074	3.573716	21.362470
6939	82687.697968	41.554707	0.477236	3.574993	21.349544
6941	82689.754401	41.302286	0.489132	3.575847	22.021533
6943	82691.813078	41.059078	0.458744	3.577651	21.243402
6945	82693.870424	40.784090	0.485859	3.577544	20.949074
6947	82695.930430	40.650611	0.463429	3.578614	20.755420
6949	82697.991026	40.143529	0.497721	3.578645	20.983442
6951	82700.052914	40.301387	0.484824	3.578514	20.751571
6953	82702.115347	39.932325	0.502574	3.578740	20.681615
6955	82704.179413	39.649563	0.489576	3.579896	20.595933
6957	82706.245175	39.266019	0.519906	3.580735	20.536659
6959	82708.311274	39.074165	0.527172	3.582791	20.089061
6961	82710.377569	39.009934	0.501975	3.585007	19.715757
6963	82712.443982	38.703877	0.517955	3.586890	19.474338
6965	82714.509817	38.545211	0.528460	3.588882	18.597822
6967	82716.573028	38.472280	0.524975	3.589408	18.695763
6969	82718.634608	38.369263	0.485921	3.587714	18.328543
6971	82720.695828	38.018798	0.489166	3.586704	18.164008
6973	82722.755011	38.084554	0.534975	3.585504	17.773898
6975	82724.813083	37.868490	0.509658	3.583810	18.362879
6977	82726.872355	37.535108	0.539123	3.581805	17.565767
6979	82728.931379	37.353565	0.559025	3.581046	17.592618
6981	82730.990693	37.281274	0.572911	3.579464	17.476921
6983	82733.050883	36.977186	0.589889	3.580581	17.439696
6985	82735.112217	36.773314	0.599634	3.580241	17.174507
6987	82737.175318	36.709566	0.659152	3.578965	17.457933
6989	82739.237736	36.424597	0.665397	3.577707	16.653909
6991	82741.300346	36.138487	0.661742	3.574616	16.347054
6993	82743.365142	35.900706	0.634597	3.574550	16.726966
6995	82745.429784	35.790749	0.652081	3.572807	15.923465
6997	82747.494284	35.476842	0.674213	3.571698	16.645804
6999	82749.559300	35.458918	0.690197	3.571283	15.856632
7001	82751.622891	35.353195	0.706804	3.570423	15.777532
7003	82753.683023	35.147649	0.713003	3.571863	15.646412
7005	82755.744085	35.190352	0.734300	3.572162	15.600025
7007	82757.802252	35.194817	0.739439	3.571541	15.927407
7009	82759.860124	34.840730	0.743077	3.572962	15.074966
7011	82761.916867	34.934527	0.730729	3.574567	15.382399
7013	82763.973057	34.739560	0.733876	3.576321	15.430183
7015	82766.032649	34.346919	0.729183	3.575648	15.419138
7017	82768.089610	34.284353	0.706816	3.577707	14.460043
7019	82770.150203	34.011473	0.718288	3.578204	15.510521
7021	82772.212016	33.844671	0.724037	3.580604	14.642129
7023	82774.273550	33.734964	0.733054	3.578433	14.685863
7025	82776.338128	33.462426	0.732210	3.579582	14.132372
7027	82778.402353	33.271787	0.750266	3.581506	14.281493
7029	82780.468066	33.133463	0.746343	3.583433	14.242790
7031	82782.534860	32.869083	0.745270	3.584331	14.051156
7033	82784.601039	32.596623	0.728109	3.586201	13.599655
7035	82786.666861	32.598669	0.756366	3.590254	13.710957
7037	82788.730864	32.294867	0.744197	3.590486	12.987256
7039	82790.794931	32.043770	0.753871	3.590487	13.479618
7041	82792.856379	32.102861	0.732182	3.589615	13.194145
7043	82794.916491	31.856513	0.742954	3.589168	12.720216
7045	82796.977473	31.869076	0.777792	3.585617	12.343445
7047	82799.034439	31.544895	0.734495	3.584580	12.151679
7049	82801.093065	31.494661	0.749587	3.582780	11.371038
7051	82803.152080	31.354176	0.752804	3.583302	12.155768
7053	82805.211821	31.119781	0.772379	3.579693	11.776591
7055	82807.271757	30.885398	0.789832	3.577126	11.725288
7057	82809.333877	30.906201	0.829839	3.576936	11.658610
7059	82811.396533	30.493684	0.809682	3.578605	11.704028
7061	82813.460602	30.269205	0.798597	3.575860	11.847122
7063	82815.524227	30.263866	0.826871	3.573749	11.328365
7065	82817.587047	30.030121	0.857701	3.573395	11.663600
7067	82819.651364	29.898033	0.879006	3.572292	11.492605
7069	82821.717206	29.801609	0.905577	3.571189	10.989970
7071	82823.781511	29.536525	0.933670	3.573044	11.341920
7073	82825.844200	29.450640	0.960717	3.572586	10.716724
7075	82827.902968	29.261240	0.960852	3.574374	11.055022
7077	82829.962291	29.341188	0.952383	3.574218	10.935447
7079	82832.021944	29.393910	0.965754	3.575992	10.621710
7081	82834.076540	29.272464	0.930801	3.575345	10.540682
7083	82836.134325	29.147004	0.915142	3.577220	10.708396
7085	82838.192202	29.147931	0.874461	3.576456	10.722316
7087	82840.250609	28.683340	0.889071	3.579421	10.149057
7089	82842.308700	28.666228	0.878516	3.577363	9.811655
7091	82844.369015	28.496196	0.867594	3.579820	10.192378
7093	82846.432272	28.274930	0.896297	3.580133	10.170087
7095	82848.494311	27.985390	0.887939	3.580931	10.225252
7097	82850.558573	27.941628	0.908949	3.583876	10.064467
7099	82852.623812	27.664626	0.893830	3.585108	9.757354
7101	82854.689974	27.712174	0.885813	3.586710	9.761644
7103	82856.756360	27.344153	0.898598	3.589760	9.397549
7105	82858.823173	27.303551	0.896549	3.590759	9.646730
7107	82860.888846	27.227025	0.887966	3.591917	9.237888
7109	82862.951140	26.957756	0.882520	3.593168	8.809473
7111	82865.015722	26.829614	0.870077	3.593391	8.968533
