num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
6127	81835.196648	54.973299	-0.625307	0.473613	40.936181
6129	81837.275571	54.420262	-0.640721	0.488053	40.674379
6131	81839.352886	54.611396	-0.705261	0.498286	40.426495
6133	81841.422286	54.376664	-0.859477	0.503163	38.906236
6135	81843.481347	54.738420	-0.826290	0.500252	40.542710
6137	81845.535250	54.910099	-0.818796	0.492721	39.095245
6139	81847.586855	54.838828	-0.797040	0.484341	38.982219
6141	81849.641879	54.116765	-0.755972	0.480174	39.259431
6143	81851.698241	53.594773	-0.709304	0.480338	37.108781
6145	81853.758115	53.153537	-0.680901	0.482388	37.980637
6147	81855.820024	52.590659	-0.673065	0.484490	37.240638
6149	81857.883822	52.433367	-0.672156	0.487118	36.896886
6151	81859.949073	51.988493	-0.668684	0.488231	37.475412
6153	81862.016868	51.438423	-0.681007	0.486642	35.991414
6155	81864.089079	51.145433	-0.694698	0.482675	36.812182
6157	81866.161927	50.863717	-0.717631	0.474563	35.389777
6159	81868.233981	50.538085	-0.697961	0.466849	36.204080
6161	81870.300464	50.732974	-0.576701	0.462323	35.106646
6163	81872.358877	50.912450	-0.540660	0.463759	34.225686
6165	81874.408549	50.886313	-0.535585	0.475504	32.707482
6167	81876.455367	50.538811	-0.564257	0.492889	32.959434
6169	81878.505550	50.267596	-0.488552	0.503954	31.486003
6171	81880.565189	49.039820	-0.642808	0.505827	32.895596
6173	81882.635894	48.385320	-0.614742	0.496624	33.126186
6175	81884.713504	47.944370	-0.645285	0.482415	32.406687
6177	81886.790695	47.963550	-0.609814	0.470955	31.889333
6179	81888.862495	48.117798	-0.555314	0.466258	31.192642
6181	81890.928491	47.803885	-0.484248	0.466606	31.424362
6183	81892.989472	47.789946	-0.505342	0.468524	30.267837
6185	81895.050109	47.478678	-0.618552	0.470652	30.930506
6187	81897.110515	47.074348	-0.517191	0.475001	29.374025
6189	81899.172176	46.821637	-0.513265	0.477039	28.793379
6191	81901.233928	46.537793	-0.497017	0.478582	30.130872
6193	81903.299171	46.180756	-0.499300	0.481469	29.383850
6195	81905.364365	46.025048	-0.497308	0.483864	28.535703
6197	81907.431375	45.689719	-0.530539	0.487328	25.928619
6199	81909.491108	45.515864	-0.463857	0.490510	28.354194
6201	81911.548187	45.787251	-0.501663	0.490348	27.345988
6203	81913.599162	45.830023	-0.521133	0.483206	26.861184
6205	81915.646202	45.403845	-0.551130	0.472357	27.948250
6207	81917.695666	44.908096	-0.536783	0.462091	27.141945
6209	81919.751033	43.998074	-0.520673	0.457969	26.467645
6211	81921.817594	43.522531	-0.403774	0.460715	25.640878
6213	81923.892548	42.962609	-0.353705	0.471455	26.228625
6215	81925.969876	42.647233	-0.396386	0.481723	26.474730
6217	81928.046666	42.910279	-0.401081	0.486513	25.374518
6219	81930.116847	42.897383	-0.418088	0.487756	25.472074
6221	81932.181732	42.748374	-0.495488	0.488516	24.775994
6223	81934.242565	42.720480	-0.448215	0.485042	25.060724
6225	81936.301509	42.759344	-0.412549	0.481933	25.021000
6227	81938.358702	42.475228	-0.397938	0.478452	23.690457
6229	81940.416193	41.992360	-0.383773	0.476508	24.161155
6231	81942.475497	41.644122	-0.371383	0.474927	23.701187
6233	81944.538997	41.701758	-0.377274	0.472759	22.861138
6235	81946.602744	41.245985	-0.338193	0.472670	22.693181
6237	81948.667624	40.832179	-0.342108	0.470542	23.242595
6239	81950.735101	40.585571	-0.328216	0.466440	23.657099
6241	81952.803964	40.294259	-0.337118	0.462747	22.120707
6243	81954.869907	40.004725	-0.321580	0.457821	22.212567
6245	81956.934200	39.886462	-0.277714	0.455639	22.018999
6247	81958.992647	39.773179	-0.256567	0.457398	21.735306
6249	81961.046356	39.896258	-0.208220	0.461113	21.583840
6251	81963.095612	39.973146	-0.244365	0.472618	20.535400
6253	81965.141683	39.372007	-0.202730	0.483271	20.161557
6255	81967.192001	38.934848	-0.185668	0.490862	19.758032
6257	81969.246777	38.539040	-0.217749	0.497400	20.315902
6259	81971.309353	38.010926	-0.264404	0.495314	20.063916
6261	81973.382261	37.522864	-0.291149	0.487473	20.126776
6263	81975.457772	37.451735	-0.292766	0.475510	20.512839
6265	81977.534721	37.246668	-0.255039	0.466002	20.187081
6267	81979.609634	37.231093	-0.230288	0.462919	19.711910
6269	81981.677983	37.094892	-0.200007	0.461305	19.600160
6271	81983.745087	37.058169	-0.181046	0.464960	19.146073
6273	81985.807577	36.719125	-0.171855	0.465640	18.537676
6275	81987.871101	36.585083	-0.180399	0.468845	18.773629
6277	81989.933171	36.570807	-0.189330	0.471297	17.908706
6279	81991.994699	36.284609	-0.183788	0.475373	17.630326
6281	81994.055323	36.321464	-0.193538	0.476729	17.848210
6283	81996.111354	36.246369	-0.178159	0.479145	17.349929
6285	81998.164158	36.134939	-0.174638	0.477355	17.119849
6287	82000.213437	35.634046	-0.196098	0.471411	16.420192
6291	82004.309551	35.329393	-0.150455	0.456607	16.785962
6293	82006.364623	34.686218	-0.213719	0.452811	16.012391
6295	82008.427433	34.082552	-0.134436	0.451949	17.077670
6297	82010.499026	33.592307	-0.104478	0.456074	16.102882
6299	82012.574590	33.341047	-0.068354	0.465635	15.820077
6301	82014.652184	33.454853	-0.096761	0.474753	15.674963
6303	82016.727245	33.312318	-0.129568	0.478061	15.598456
6305	82018.800220	33.210314	-0.116940	0.479928	15.561738
6307	82020.869087	33.212144	-0.112995	0.478273	15.364363
6309	82022.934647	33.195605	-0.120336	0.476261	14.972599
6311	82024.996946	32.900255	-0.134501	0.473917	14.556500
6313	82027.060091	32.846291	-0.109778	0.472235	14.687868
6315	82029.121885	32.786090	-0.080081	0.468502	15.110578
6317	82031.182949	32.259063	-0.075640	0.462731	14.453991
6319	82033.247534	32.162871	-0.055807	0.464104	14.197842
6321	82035.309220	32.097419	-0.044453	0.460371	14.093020
6323	82037.372976	31.821738	-0.030768	0.458130	13.442330
6327	82041.495106	31.700045	0.016950	0.454546	13.081763
6329	82043.552670	31.435352	0.021412	0.455427	13.237803
6331	82045.605722	31.329577	0.015454	0.460031	13.219021
6333	82047.657797	31.406320	0.084792	0.466012	12.713523
6335	82049.704638	31.112606	0.078962	0.473949	12.660122
6337	82051.751492	30.619685	0.095570	0.479454	12.380376
6339	82053.800979	30.449211	0.131667	0.484361	12.184169
6341	82055.855441	30.187155	0.094304	0.489457	11.589802
6343	82057.913704	29.681120	0.023859	0.490453	13.025974
6345	82059.984671	29.360487	0.027557	0.489171	12.497627
6347	82062.059297	29.317131	0.052188	0.478483	12.141627
6349	82064.136038	29.099159	0.026252	0.470093	12.286777
6351	82066.210706	29.011456	0.036004	0.464975	12.165420
6353	82068.284205	29.110490	0.051819	0.460611	11.691758
6355	82070.353804	28.771928	0.060179	0.460418	10.945552
6357	82072.418611	28.673194	0.066337	0.462131	12.882753
6359	82074.483398	28.883347	0.060801	0.461651	11.235398
6361	82076.544031	28.549973	0.070909	0.464285	11.010849
6363	82078.602579	28.406958	0.073788	0.468405	10.945503
